timestamp,solexs_flux,helios_flux,flare_class,state
2026-08-02 07:40:00+00:00,1.8253611159370606e-07,1.2892516769459674e-06,-,0
2026-08-02 07:41:00+00:00,3.8192945405663496e-07,1e-10,-,0
2026-08-02 07:42:00+00:00,1e-10,1e-10,-,0
2026-08-02 07:43:00+00:00,1e-10,1.1136879864307964e-06,-,0
2026-08-02 07:44:00+00:00,1e-10,1e-10,-,0
2026-08-02 07:45:00+00:00,2.3357829629539158e-06,1e-10,-,0
2026-08-02 07:46:00+00:00,1e-10,1e-10,-,0
2026-08-02 07:47:00+00:00,1.0590804881466016e-07,3.0211241598241396e-06,-,0
2026-08-02 07:48:00+00:00,5.410650933255735e-07,1.127623539660747e-06,-,0
2026-08-02 07:49:00+00:00,6.446953450664806e-09,6.975461816092505e-07,-,0
2026-08-02 07:50:00+00:00,1e-10,1e-10,-,0
2026-08-02 07:51:00+00:00,1e-10,5.60263193725358e-07,-,0
2026-08-02 07:52:00+00:00,5.628105816012682e-07,1.8959762007366756e-06,-,0
2026-08-02 07:53:00+00:00,1e-10,4.0737469341383934e-07,-,0
2026-08-02 07:54:00+00:00,1e-10,1e-10,-,0
2026-08-02 07:55:00+00:00,1e-10,6.005538402794743e-07,-,0
2026-08-02 07:56:00+00:00,1e-10,1e-10,-,0
2026-08-02 07:57:00+00:00,1e-10,1.583848236038063e-07,-,0
2026-08-02 07:58:00+00:00,9.753833045077952e-07,1e-10,-,0
2026-08-02 07:59:00+00:00,1e-10,1e-10,-,0
2026-08-02 08:00:00+00:00,8.024354342253793e-07,1e-10,-,0
2026-08-02 08:01:00+00:00,4.542630547612021e-07,1e-10,-,0
2026-08-02 08:02:00+00:00,3.182091390720074e-07,1e-10,-,0
2026-08-02 08:03:00+00:00,1e-10,1e-10,-,0
2026-08-02 08:04:00+00:00,1.1307352570186773e-07,1.8329388180043767e-06,-,0
2026-08-02 08:05:00+00:00,3.1164605290087633e-07,5.539975772641412e-07,-,0
2026-08-02 08:06:00+00:00,2.46719606879771e-06,8.523725869776362e-07,-,0
2026-08-02 08:07:00+00:00,1e-10,1e-10,-,0
2026-08-02 08:08:00+00:00,8.397048980725768e-07,1e-10,-,0
2026-08-02 08:09:00+00:00,1e-10,9.431412275911402e-07,-,0
2026-08-02 08:10:00+00:00,1e-10,1e-10,-,0
2026-08-02 08:11:00+00:00,9.929603364958598e-07,4.7002408549228593e-07,-,0
2026-08-02 08:12:00+00:00,2.119699511083949e-06,1e-10,-,0
2026-08-02 08:13:00+00:00,3.1799656360883255e-07,1e-10,-,0
2026-08-02 08:14:00+00:00,1e-10,1e-10,-,0
2026-08-02 08:15:00+00:00,5.460579236802649e-07,1e-10,-,0
2026-08-02 08:16:00+00:00,3.41079084084819e-07,2.3744520724080872e-07,-,0
2026-08-02 08:17:00+00:00,2.486177353822643e-06,5.167302283958135e-07,-,0
2026-08-02 08:18:00+00:00,8.496558702910919e-07,2.4110602181635637e-06,-,0
2026-08-02 08:19:00+00:00,1e-10,5.259992080971625e-07,-,0
2026-08-02 08:20:00+00:00,1.4394222511898894e-06,1e-10,-,0
2026-08-02 08:21:00+00:00,8.865339626161063e-07,1e-10,-,0
2026-08-02 08:22:00+00:00,1.066980475969264e-06,5.811393347288066e-07,-,0
2026-08-02 08:23:00+00:00,5.193500509108128e-07,9.486004651072553e-07,-,0
2026-08-02 08:24:00+00:00,1.1461000884365678e-06,1e-10,-,0
2026-08-02 08:25:00+00:00,5.185931095342268e-07,1e-10,-,0
2026-08-02 08:26:00+00:00,1e-10,1e-10,-,0
2026-08-02 08:27:00+00:00,1.776265097458921e-07,1e-10,-,0
2026-08-02 08:28:00+00:00,1e-10,8.10193816464408e-07,-,0
2026-08-02 08:29:00+00:00,4.094708394982901e-07,2.5658711207229014e-07,-,0
2026-08-02 08:30:00+00:00,1.1591893907707595e-07,1e-10,-,0
2026-08-02 08:31:00+00:00,1e-10,2.767912814752121e-07,-,0
2026-08-02 08:32:00+00:00,1e-10,7.345820725989855e-07,-,0
2026-08-02 08:33:00+00:00,2.1116903878019618e-08,2.164549368716556e-06,-,0
2026-08-02 08:34:00+00:00,1e-10,7.359551410008313e-07,-,0
2026-08-02 08:35:00+00:00,1.1620100165213657e-06,1e-10,-,0
2026-08-02 08:36:00+00:00,4.1316575688535515e-07,3.1549797805394835e-06,-,0
2026-08-02 08:37:00+00:00,1e-10,1e-10,-,0
2026-08-02 08:38:00+00:00,6.836637934884866e-07,4.4049715299125645e-07,-,0
2026-08-02 08:39:00+00:00,1e-10,1e-10,-,0
2026-08-02 08:40:00+00:00,1e-10,1e-10,-,0
2026-08-02 08:41:00+00:00,4.422570711568859e-07,4.279392517814051e-07,-,0
2026-08-02 08:42:00+00:00,1.6100491602285986e-06,5.128808502757026e-07,-,0
2026-08-02 08:43:00+00:00,3.382686454717399e-07,1.546179094616586e-06,-,0
2026-08-02 08:44:00+00:00,1e-10,1e-10,-,0
2026-08-02 08:45:00+00:00,1e-10,4.5091911297705544e-07,-,0
2026-08-02 08:46:00+00:00,9.669464868868942e-07,6.827804277354578e-07,-,0
2026-08-02 08:47:00+00:00,4.789031525077882e-07,2.6325135812702694e-06,-,0
2026-08-02 08:48:00+00:00,1.0895555778384508e-06,5.629926515406963e-07,-,0
2026-08-02 08:49:00+00:00,4.618957018394905e-07,1e-10,-,0
2026-08-02 08:50:00+00:00,8.790781859834287e-07,1.539664109292991e-06,-,0
2026-08-02 08:51:00+00:00,2.254697559317538e-06,1e-10,-,0
2026-08-02 08:52:00+00:00,1e-10,1e-10,-,0
2026-08-02 08:53:00+00:00,2.6925501419377342e-06,1.4863992039709863e-06,-,0
2026-08-02 08:54:00+00:00,1.063711041220344e-06,1.541146720199633e-07,-,0
2026-08-02 08:55:00+00:00,2.9326661148947946e-06,1e-10,-,0
2026-08-02 08:56:00+00:00,1e-10,1.887668628558002e-06,-,0
2026-08-02 08:57:00+00:00,4.4985647348930716e-07,1e-10,-,0
2026-08-02 08:58:00+00:00,2.062131283474094e-07,1e-10,-,0
2026-08-02 08:59:00+00:00,1.0092781825514249e-06,5.593436418127777e-07,-,0
2026-08-02 09:00:00+00:00,5.51307730554447e-07,1e-10,-,0
2026-08-02 09:01:00+00:00,4.2526466494278194e-07,1.8511404213060948e-07,-,0
2026-08-02 09:02:00+00:00,8.89562885309703e-07,9.347170891184553e-08,-,0
2026-08-02 09:03:00+00:00,1e-10,1e-10,-,0
2026-08-02 09:04:00+00:00,1e-10,1e-10,-,0
2026-08-02 09:05:00+00:00,5.29340340002105e-07,2.939085395590807e-07,-,0
2026-08-02 09:06:00+00:00,1e-10,1e-10,-,0
2026-08-02 09:07:00+00:00,1e-10,9.166094126944095e-07,-,0
2026-08-02 09:08:00+00:00,1e-10,3.0634544287951525e-07,-,0
2026-08-02 09:09:00+00:00,9.349544999369692e-08,1e-10,-,0
2026-08-02 09:10:00+00:00,1e-10,7.889985274918484e-07,-,0
2026-08-02 09:11:00+00:00,1e-10,3.0492911019580185e-07,-,0
2026-08-02 09:12:00+00:00,1e-10,3.357235526966997e-06,-,0
2026-08-02 09:13:00+00:00,4.88179099974319e-09,1.1477912934459352e-06,-,0
2026-08-02 09:14:00+00:00,1.0253187743894531e-06,1e-10,-,0
2026-08-02 09:15:00+00:00,1e-10,1e-10,-,0
2026-08-02 09:16:00+00:00,1e-10,1e-10,-,0
2026-08-02 09:17:00+00:00,8.940025933641292e-07,1e-10,-,0
2026-08-02 09:18:00+00:00,1.0358182843520283e-06,7.478308673777095e-07,-,0
2026-08-02 09:19:00+00:00,4.982189713074588e-07,1e-10,-,0
2026-08-02 09:20:00+00:00,1e-10,1e-10,-,0
2026-08-02 09:21:00+00:00,1e-10,6.73424884771472e-07,-,0
2026-08-02 09:22:00+00:00,1e-10,1e-10,-,0
2026-08-02 09:23:00+00:00,1e-10,4.444119539007194e-07,-,0
2026-08-02 09:24:00+00:00,1e-10,1e-10,-,0
2026-08-02 09:25:00+00:00,1e-10,9.068007845856481e-08,-,0
2026-08-02 09:26:00+00:00,1.4151820250258857e-06,1.4461451595646258e-06,-,0
2026-08-02 09:27:00+00:00,2.554701263904386e-07,1.0267659284382795e-06,-,0
2026-08-02 09:28:00+00:00,1.3855419087244365e-06,1.6055682986216867e-06,-,0
2026-08-02 09:29:00+00:00,1.1498424219975895e-06,3.8891340131127477e-07,-,0
2026-08-02 09:30:00+00:00,1e-10,1e-10,-,0
2026-08-02 09:31:00+00:00,1e-10,1e-10,-,0
2026-08-02 09:32:00+00:00,1.094851999210715e-06,1e-10,-,0
2026-08-02 09:33:00+00:00,8.679515453213375e-07,1.03113238428529e-06,-,0
2026-08-02 09:34:00+00:00,1.1209599638651898e-06,2.2178457850130734e-08,-,0
2026-08-02 09:35:00+00:00,1.205673155745381e-08,1.4114956356570774e-06,-,0
2026-08-02 09:36:00+00:00,1.879217100234941e-07,1.1647312739294407e-06,-,0
2026-08-02 09:37:00+00:00,1e-10,1e-10,-,0
2026-08-02 09:38:00+00:00,1e-10,1.95554286511108e-06,-,0
2026-08-02 09:39:00+00:00,1e-10,1.0752917279306686e-06,-,0
2026-08-02 09:40:00+00:00,1e-10,9.604462014761689e-08,-,0
2026-08-02 09:41:00+00:00,1e-10,4.901888214649048e-07,-,0
2026-08-02 09:42:00+00:00,1e-10,1.5835942721723322e-06,-,0
2026-08-02 09:43:00+00:00,9.041357993481148e-07,5.046059058178851e-07,-,0
2026-08-02 09:44:00+00:00,1e-10,1e-10,-,0
2026-08-02 09:45:00+00:00,3.990619931654782e-07,1e-10,-,0
2026-08-02 09:46:00+00:00,1e-10,1e-10,-,0
2026-08-02 09:47:00+00:00,1e-10,1e-10,-,0
2026-08-02 09:48:00+00:00,1e-10,2.3257989859768348e-07,-,0
2026-08-02 09:49:00+00:00,5.505794524335155e-07,1e-10,-,0
2026-08-02 09:50:00+00:00,1e-10,1e-10,-,0
2026-08-02 09:51:00+00:00,2.1540915550262498e-07,1.3590962059396447e-06,-,0
2026-08-02 09:52:00+00:00,7.816844370303855e-08,1.8551983520386255e-06,-,0
2026-08-02 09:53:00+00:00,1e-10,1e-10,-,0
2026-08-02 09:54:00+00:00,2.304468168401017e-07,1e-10,-,0
2026-08-02 09:55:00+00:00,1e-10,1e-10,-,0
2026-08-02 09:56:00+00:00,1e-10,3.555036681964224e-07,-,0
2026-08-02 09:57:00+00:00,1e-10,3.889513837347671e-07,-,0
2026-08-02 09:58:00+00:00,2.2983408057440344e-06,1e-10,-,0
2026-08-02 09:59:00+00:00,9.825048950223087e-07,5.749935372926442e-07,-,0
2026-08-02 10:00:00+00:00,3.050105927336288e-07,1e-10,-,0
2026-08-02 10:01:00+00:00,1e-10,1e-10,-,0
2026-08-02 10:02:00+00:00,1e-10,1e-10,-,0
2026-08-02 10:03:00+00:00,1e-10,1.1610027103385486e-06,-,0
2026-08-02 10:04:00+00:00,2.963417368842143e-07,1.0203752421272891e-06,-,0
2026-08-02 10:05:00+00:00,4.7220700801870325e-07,3.9203337536060073e-07,-,0
2026-08-02 10:06:00+00:00,2.7854584885785876e-07,7.454414204987214e-07,-,0
2026-08-02 10:07:00+00:00,4.0439971662220745e-07,1.2436712802703457e-06,-,0
2026-08-02 10:08:00+00:00,1e-10,8.440552890918179e-07,-,0
2026-08-02 10:09:00+00:00,4.0974259327022167e-07,8.180194303340302e-07,-,0
2026-08-02 10:10:00+00:00,1e-10,1e-10,-,0
2026-08-02 10:11:00+00:00,1e-10,1e-10,-,0
2026-08-02 10:12:00+00:00,2.0736022029746716e-06,1e-10,-,0
2026-08-02 10:13:00+00:00,4.896903860252546e-07,2.4560343579298278e-06,-,0
2026-08-02 10:14:00+00:00,2.0295319228901484e-06,1e-10,-,0
2026-08-02 10:15:00+00:00,1e-10,1.7925198721510597e-06,-,0
2026-08-02 10:16:00+00:00,2.6958995706938502e-06,6.101343553128742e-07,-,0
2026-08-02 10:17:00+00:00,1.1822956587649699e-07,1e-10,-,0
2026-08-02 10:18:00+00:00,1.2993920163938289e-06,1e-10,-,0
2026-08-02 10:19:00+00:00,6.521087349711063e-08,1e-10,-,0
2026-08-02 10:20:00+00:00,2.1251838692326173e-07,1e-10,-,0
2026-08-02 10:21:00+00:00,1e-10,1e-10,-,0
2026-08-02 10:22:00+00:00,1e-10,6.14707995886322e-07,-,0
2026-08-02 10:23:00+00:00,1.1136236880189411e-06,1e-10,-,0
2026-08-02 10:24:00+00:00,1.9161082462410448e-08,1e-10,-,0
2026-08-02 10:25:00+00:00,9.454337338273715e-07,9.799403683385256e-07,-,0
2026-08-02 10:26:00+00:00,1.030004208890043e-06,2.1258950643495647e-06,-,0
2026-08-02 10:27:00+00:00,1.5918664071290768e-06,1.0072019857525788e-07,-,0
2026-08-02 10:28:00+00:00,4.957456645064602e-07,5.006228778544815e-07,-,0
2026-08-02 10:29:00+00:00,1e-10,1e-10,-,0
2026-08-02 10:30:00+00:00,1e-10,1e-10,-,0
2026-08-02 10:31:00+00:00,1e-10,1e-10,-,0
2026-08-02 10:32:00+00:00,4.086624237825223e-08,1e-10,-,0
2026-08-02 10:33:00+00:00,1.4881189558782718e-06,6.25351609638207e-07,-,0
2026-08-02 10:34:00+00:00,1.287098357640983e-06,6.940156274722204e-07,-,0
2026-08-02 10:35:00+00:00,1e-10,1e-10,-,0
2026-08-02 10:36:00+00:00,2.7162173668549134e-06,1e-10,-,0
2026-08-02 10:37:00+00:00,1e-10,1e-10,-,0
2026-08-02 10:38:00+00:00,1e-10,7.332260252926788e-07,-,0
2026-08-02 10:39:00+00:00,1e-10,1e-10,-,0
2026-08-02 10:40:00+00:00,1e-10,1e-10,-,0
2026-08-02 10:41:00+00:00,1e-10,3.2126714460570313e-07,-,0
2026-08-02 10:42:00+00:00,1.1480430120748292e-06,1e-10,-,0
2026-08-02 10:43:00+00:00,8.513719912898761e-07,1e-10,-,0
2026-08-02 10:44:00+00:00,1e-10,9.35963462015533e-07,-,0
2026-08-02 10:45:00+00:00,1.3562042635031308e-07,1e-10,-,0
2026-08-02 10:46:00+00:00,9.188561053640238e-07,1e-10,-,0
2026-08-02 10:47:00+00:00,1e-10,1.9535854314830714e-07,-,0
2026-08-02 10:48:00+00:00,1.9894969636887914e-06,1e-10,-,0
2026-08-02 10:49:00+00:00,1.192972274053271e-06,9.939743815649162e-07,-,0
2026-08-02 10:50:00+00:00,9.250470181900113e-07,2.986561203505034e-08,-,0
2026-08-02 10:51:00+00:00,1.355177621409087e-06,1e-10,-,0
2026-08-02 10:52:00+00:00,1e-10,1.7912209533892582e-07,-,0
2026-08-02 10:53:00+00:00,1e-10,1e-10,-,0
2026-08-02 10:54:00+00:00,1.421980264857247e-06,1.1523579280747333e-06,-,0
2026-08-02 10:55:00+00:00,1.6732425708065202e-08,1e-10,-,0
2026-08-02 10:56:00+00:00,8.480013957310493e-07,7.08607237698045e-07,-,0
2026-08-02 10:57:00+00:00,1.6328394545358991e-06,1e-10,-,0
2026-08-02 10:58:00+00:00,8.046932280238821e-07,1e-10,-,0
2026-08-02 10:59:00+00:00,1e-10,4.6810966676482674e-07,-,0
2026-08-02 11:00:00+00:00,6.630364572018671e-07,1e-10,-,0
2026-08-02 11:01:00+00:00,1e-10,1e-10,-,0
2026-08-02 11:02:00+00:00,5.672282849433944e-07,8.076423787884254e-07,-,0
2026-08-02 11:03:00+00:00,8.571746167465741e-07,3.2079540637046e-07,-,0
2026-08-02 11:04:00+00:00,1.964436147523176e-07,1e-10,-,0
2026-08-02 11:05:00+00:00,1.3146384038890368e-06,1e-10,-,0
2026-08-02 11:06:00+00:00,3.3551144970796663e-07,1e-10,-,0
2026-08-02 11:07:00+00:00,1.8927867041632279e-07,1e-10,-,0
2026-08-02 11:08:00+00:00,2.0558274877567826e-06,1e-10,-,0
2026-08-02 11:09:00+00:00,1e-10,1e-10,-,0
2026-08-02 11:10:00+00:00,1.5687619905910707e-06,1e-10,-,0
2026-08-02 11:11:00+00:00,1.4811780507549218e-06,1e-10,-,0
2026-08-02 11:12:00+00:00,9.629389261932496e-07,1.080500312940887e-06,-,0
2026-08-02 11:13:00+00:00,1e-10,1.93104890311937e-06,-,0
2026-08-02 11:14:00+00:00,4.054817018971933e-07,1e-10,-,0
2026-08-02 11:15:00+00:00,1e-10,1.2100565177489971e-06,-,0
2026-08-02 11:16:00+00:00,1e-10,2.501790867682507e-06,-,0
2026-08-02 11:17:00+00:00,1.736023612497563e-07,1e-10,-,0
2026-08-02 11:18:00+00:00,1e-10,5.752498900771346e-07,-,0
2026-08-02 11:19:00+00:00,1e-10,1.1375890299648601e-06,-,0
2026-08-02 11:20:00+00:00,1e-10,1e-10,-,0
2026-08-02 11:21:00+00:00,7.49173803775871e-07,1.066289461752916e-06,-,0
2026-08-02 11:22:00+00:00,1.8370178451493607e-06,1e-10,-,0
2026-08-02 11:23:00+00:00,2.4591269569404224e-06,1.0747523837042596e-06,-,0
2026-08-02 11:24:00+00:00,1e-10,1.698919919227609e-06,-,0
2026-08-02 11:25:00+00:00,1e-10,1.4102396440076041e-06,-,0
2026-08-02 11:26:00+00:00,1e-10,1e-10,-,0
2026-08-02 11:27:00+00:00,9.403021831423027e-07,6.728978681585642e-07,-,0
2026-08-02 11:28:00+00:00,1e-10,1e-10,-,0
2026-08-02 11:29:00+00:00,1.2188053909786339e-06,1e-10,-,0
2026-08-02 11:30:00+00:00,7.380005170847981e-07,1e-10,-,0
2026-08-02 11:31:00+00:00,1e-10,9.190968332353576e-07,-,0
2026-08-02 11:32:00+00:00,2.1692664537808338e-07,1e-10,-,0
2026-08-02 11:33:00+00:00,1e-10,1.6303670050494112e-06,-,0
2026-08-02 11:34:00+00:00,1e-10,9.193940039985611e-08,-,0
2026-08-02 11:35:00+00:00,1e-10,1e-10,-,0
2026-08-02 11:36:00+00:00,9.7561036472342e-07,1e-10,-,0
2026-08-02 11:37:00+00:00,1.2357015563370587e-07,1e-10,-,0
2026-08-02 11:38:00+00:00,1e-10,1.4767065947839794e-06,-,0
2026-08-02 11:39:00+00:00,2.4762798622137288e-06,5.699601342771355e-07,-,0
2026-08-02 11:40:00+00:00,1e-10,1e-10,-,0
2026-08-02 11:41:00+00:00,4.724810224518605e-07,8.371112081238627e-07,-,0
2026-08-02 11:42:00+00:00,8.91119524179415e-07,1e-10,-,0
2026-08-02 11:43:00+00:00,3.4000879673299167e-07,1e-10,-,0
2026-08-02 11:44:00+00:00,1e-10,1e-10,-,0
2026-08-02 11:45:00+00:00,1e-10,1e-10,-,0
2026-08-02 11:46:00+00:00,8.396754078791178e-07,1e-10,-,0
2026-08-02 11:47:00+00:00,1.311217610340437e-06,6.352081051146686e-07,-,0
2026-08-02 11:48:00+00:00,9.274048978613585e-08,8.214368936198857e-07,-,0
2026-08-02 11:49:00+00:00,1e-10,1e-10,-,0
2026-08-02 11:50:00+00:00,1.6237112411518888e-07,1e-10,-,0
2026-08-02 11:51:00+00:00,1.8301267064023019e-06,1e-10,-,0
2026-08-02 11:52:00+00:00,1e-10,5.63280834647569e-07,-,0
2026-08-02 11:53:00+00:00,1e-10,9.368448433175036e-07,-,0
2026-08-02 11:54:00+00:00,2.1519034875231288e-07,2.7641206194341967e-07,-,0
2026-08-02 11:55:00+00:00,1.3539022203271166e-06,1e-10,-,0
2026-08-02 11:56:00+00:00,1e-10,8.183363954255694e-07,-,0
2026-08-02 11:57:00+00:00,6.893524764278328e-07,4.4543665148237264e-07,-,0
2026-08-02 11:58:00+00:00,1.689356179202897e-06,8.309337951588144e-07,-,0
2026-08-02 11:59:00+00:00,1e-10,1e-10,-,0
2026-08-02 12:00:00+00:00,1e-10,5.786828299112651e-07,-,0
2026-08-02 12:01:00+00:00,4.427292149941018e-08,9.75122478338555e-07,-,0
2026-08-02 12:02:00+00:00,1.238971488747445e-06,1e-10,-,0
2026-08-02 12:03:00+00:00,5.221111739951888e-07,1e-10,-,0
2026-08-02 12:04:00+00:00,1.3370892798196128e-06,1e-10,-,0
2026-08-02 12:05:00+00:00,1e-10,1e-10,-,0
2026-08-02 12:06:00+00:00,5.371219401788625e-07,1e-10,-,0
2026-08-02 12:07:00+00:00,1e-10,1e-10,-,0
2026-08-02 12:08:00+00:00,1.619235036175207e-06,1.2468266999143999e-06,-,0
2026-08-02 12:09:00+00:00,1.4697186263950637e-06,1.2633724636339618e-06,-,0
2026-08-02 12:10:00+00:00,1e-10,1e-10,-,0
2026-08-02 12:11:00+00:00,1e-10,1e-10,-,0
2026-08-02 12:12:00+00:00,1e-10,1e-10,-,0
2026-08-02 12:13:00+00:00,1.3869600973761807e-06,1.6346560818976197e-06,-,0
2026-08-02 12:14:00+00:00,6.083960772306625e-07,7.029270333249356e-07,-,0
2026-08-02 12:15:00+00:00,2.196842619517108e-06,1e-10,-,0
2026-08-02 12:16:00+00:00,1e-10,1e-10,-,0
2026-08-02 12:17:00+00:00,2.397167795472217e-06,1e-10,-,0
2026-08-02 12:18:00+00:00,1e-10,1e-10,-,0
2026-08-02 12:19:00+00:00,1e-10,1e-10,-,0
2026-08-02 12:20:00+00:00,1e-10,1e-10,-,0
2026-08-02 12:21:00+00:00,9.665142616532392e-07,1e-10,-,0
2026-08-02 12:22:00+00:00,1e-10,1.3835609632367965e-08,-,0
2026-08-02 12:23:00+00:00,1.2647788117010346e-06,2.476319927980845e-07,-,0
2026-08-02 12:24:00+00:00,9.090991206603551e-07,1.9078889988789797e-06,-,0
2026-08-02 12:25:00+00:00,3.476709135006923e-07,1e-10,-,0
2026-08-02 12:26:00+00:00,2.4215870076417676e-08,1e-10,-,0
2026-08-02 12:27:00+00:00,1e-10,1.494959752325513e-06,-,0
2026-08-02 12:28:00+00:00,8.119657233659978e-07,7.349069944909002e-07,-,0
2026-08-02 12:29:00+00:00,1e-10,5.3120168997310306e-08,-,0
2026-08-02 12:30:00+00:00,9.92382367592266e-07,1e-10,-,0
2026-08-02 12:31:00+00:00,1.8013102144435668e-06,1.9049080247195473e-06,-,0
2026-08-02 12:32:00+00:00,1e-10,1e-10,-,0
2026-08-02 12:33:00+00:00,1.6052004209820478e-06,1e-10,-,0
2026-08-02 12:34:00+00:00,3.521758910834891e-07,1e-10,-,0
2026-08-02 12:35:00+00:00,8.012811879886235e-07,1e-10,-,0
2026-08-02 12:36:00+00:00,1e-10,1.3509354076281578e-06,-,0
2026-08-02 12:37:00+00:00,1e-10,1.801545676919651e-07,-,0
2026-08-02 12:38:00+00:00,1e-10,1.0269924921283288e-06,-,0
2026-08-02 12:39:00+00:00,1.6308599647052766e-06,1e-10,-,0
2026-08-02 12:40:00+00:00,1e-10,1e-10,-,0
2026-08-02 12:41:00+00:00,8.365784329725686e-07,1.6534973723240485e-06,-,0
2026-08-02 12:42:00+00:00,5.42928091473016e-08,1e-10,-,0
2026-08-02 12:43:00+00:00,1e-10,1e-10,-,0
2026-08-02 12:44:00+00:00,1e-10,9.422215546318694e-07,-,0
2026-08-02 12:45:00+00:00,1e-10,1e-10,-,0
2026-08-02 12:46:00+00:00,1e-10,8.789977074157602e-07,-,0
2026-08-02 12:47:00+00:00,1e-10,1e-10,-,0
2026-08-02 12:48:00+00:00,1e-10,1e-10,-,0
2026-08-02 12:49:00+00:00,3.0328810917933036e-07,7.544364190398865e-07,-,0
2026-08-02 12:50:00+00:00,2.312612617317442e-06,1e-10,-,0
2026-08-02 12:51:00+00:00,1.7936802628494782e-06,1e-10,-,0
2026-08-02 12:52:00+00:00,1.2112188552108617e-07,1.0257601114411388e-06,-,0
2026-08-02 12:53:00+00:00,1.612485794658236e-07,1e-10,-,0
2026-08-02 12:54:00+00:00,8.046484361298578e-07,1.462742973498157e-07,-,0
2026-08-02 12:55:00+00:00,3.6878168794502294e-07,1.0916765916368576e-06,-,0
2026-08-02 12:56:00+00:00,8.095208751106966e-07,1.0779246692882556e-07,-,0
2026-08-02 12:57:00+00:00,3.9906839589155013e-07,3.1018366978328235e-07,-,0
2026-08-02 12:58:00+00:00,1.9784627032104373e-07,1.735371148746537e-06,-,0
2026-08-02 12:59:00+00:00,1e-10,2.5734244100312653e-06,-,0
2026-08-02 13:00:00+00:00,4.841701571214281e-07,1.5710166789865797e-07,-,0
2026-08-02 13:01:00+00:00,1e-10,1e-10,-,0
2026-08-02 13:02:00+00:00,3.7568220692808415e-07,9.355180668681694e-07,-,0
2026-08-02 13:03:00+00:00,1e-10,1e-10,-,0
2026-08-02 13:04:00+00:00,3.7634249811127514e-07,1.4711864082288738e-06,-,0
2026-08-02 13:05:00+00:00,1e-10,1e-10,-,0
2026-08-02 13:06:00+00:00,1.4960428045892808e-06,1e-10,-,0
2026-08-02 13:07:00+00:00,1.7687926378394882e-07,1e-10,-,0
2026-08-02 13:08:00+00:00,7.981993946331776e-08,1e-10,-,0
2026-08-02 13:09:00+00:00,5.31806674493576e-07,1.3238231535375948e-06,-,0
2026-08-02 13:10:00+00:00,1e-10,3.873124789805477e-07,-,0
2026-08-02 13:11:00+00:00,1.3268804142555755e-06,1e-10,-,0
2026-08-02 13:12:00+00:00,8.459393741043031e-07,2.2950204101803072e-06,-,0
2026-08-02 13:13:00+00:00,1e-10,1.3746596114241632e-07,-,0
2026-08-02 13:14:00+00:00,1e-10,1e-10,-,0
2026-08-02 13:15:00+00:00,1e-10,1e-10,-,0
2026-08-02 13:16:00+00:00,1e-10,1e-10,-,0
2026-08-02 13:17:00+00:00,1e-10,1e-10,-,0
2026-08-02 13:18:00+00:00,1e-10,1e-10,-,0
2026-08-02 13:19:00+00:00,1e-10,1e-10,-,0
2026-08-02 13:20:00+00:00,1e-10,1e-10,-,0
2026-08-02 13:21:00+00:00,1e-10,7.854070419911572e-07,-,0
2026-08-02 13:22:00+00:00,5.696300117818698e-07,1e-10,-,0
2026-08-02 13:23:00+00:00,6.352658172599347e-08,2.001507193108964e-06,-,0
2026-08-02 13:24:00+00:00,4.730864868388275e-07,7.086995129080349e-07,-,0
2026-08-02 13:25:00+00:00,3.026955070209113e-07,1e-10,-,0
2026-08-02 13:26:00+00:00,1e-10,5.094046603623434e-07,-,0
2026-08-02 13:27:00+00:00,7.831560203413703e-07,1.7374308867862223e-07,-,0
2026-08-02 13:28:00+00:00,1e-10,1.5640036131292778e-06,-,0
2026-08-02 13:29:00+00:00,1e-10,9.220117802547519e-07,-,0
2026-08-02 13:30:00+00:00,1e-10,8.185735906639257e-08,-,0
2026-08-02 13:31:00+00:00,1.5837623417496417e-07,1.9583076781076796e-06,-,0
2026-08-02 13:32:00+00:00,1e-10,6.277110312476427e-07,-,0
2026-08-02 13:33:00+00:00,6.344106796644911e-07,6.762173874751368e-07,-,0
2026-08-02 13:34:00+00:00,8.296022308508197e-07,1.683174858858146e-06,-,0
2026-08-02 13:35:00+00:00,1e-10,9.618446890571456e-07,-,0
2026-08-02 13:36:00+00:00,2.7125588382991516e-07,2.4553848533087486e-07,-,0
2026-08-02 13:37:00+00:00,1e-10,1e-10,-,0
2026-08-02 13:38:00+00:00,5.603469439304061e-07,1e-10,-,0
2026-08-02 13:39:00+00:00,1e-10,1e-10,-,0
2026-08-02 13:40:00+00:00,1e-10,1e-10,-,0
2026-08-02 13:41:00+00:00,1e-10,1e-10,-,0
2026-08-02 13:42:00+00:00,1e-10,2.600986906497481e-08,-,0
2026-08-02 13:43:00+00:00,1e-10,1.1404202028699894e-06,-,0
2026-08-02 13:44:00+00:00,1e-10,1e-10,-,0
2026-08-02 13:45:00+00:00,2.3694200477741504e-07,1e-10,-,0
2026-08-02 13:46:00+00:00,1.1013353648566054e-06,1e-10,-,0
2026-08-02 13:47:00+00:00,4.6494239796716836e-07,1e-10,-,0
2026-08-02 13:48:00+00:00,1e-10,1e-10,-,0
2026-08-02 13:49:00+00:00,1e-10,5.3390073811381784e-08,-,0
